Step Information: Temp=50  (Step: 4/5)
0.000000000000000e+00	1.901571e-11
9.999999439624929e-11	-2.297578e-08
1.999999887924986e-10	-1.509659e-07
3.999999775849972e-10	-6.510978e-07
1.599999910339989e-09	-1.451843e-05
3.199999820679977e-09	-5.939577e-05
6.399999641359955e-09	-2.238345e-04
1.279999928271991e-08	-7.650384e-04
2.559999856543982e-08	-2.297922e-03
5.119999713087964e-08	-5.935991e-03
1.023999942617593e-07	-1.348353e-02
8.191999540940742e-07	-1.195161e-01
1.638399908188148e-06	-2.418650e-01
3.276799816376297e-06	-4.889395e-01
6.553599632752594e-06	-9.823952e-01
9.189773661267538e-06	-1.364076e+00
1.062609887063570e-05	-1.552924e+00
1.201377923257218e-05	-1.716442e+00
1.280409010845584e-05	-1.766966e+00
1.381625656341387e-05	-1.790431e+00
1.479432345995120e-05	-1.803373e+00
1.589375849740707e-05	-1.812181e+00
1.809262857231880e-05	-1.823195e+00
2.101139602910657e-05	-1.830354e+00
2.499135888269251e-05	-1.833506e+00
2.649678825655617e-05	-1.833049e+00
2.893586232861754e-05	-1.830586e+00
3.288370828852617e-05	-1.819120e+00
3.578626541238825e-05	-1.797066e+00
3.827277008103026e-05	-1.707753e+00
4.067146953561452e-05	-1.400475e+00
4.144138623753394e-05	-1.269697e+00
4.218940173120155e-05	-1.179723e+00
4.278460213323047e-05	-1.075879e+00
4.335973080113132e-05	-1.005613e+00
4.392502877749071e-05	-9.078423e-01
4.451074855035350e-05	-8.321003e-01
4.518695053050715e-05	-7.188748e-01
4.597115817764201e-05	-6.105964e-01
4.697146168599213e-05	-4.491321e-01
4.827373411841187e-05	-2.621338e-01
5.011892464922939e-05	2.144013e-02
5.276404171597454e-05	3.905025e-01
5.705848941585837e-05	9.548531e-01
6.373235717864916e-05	1.608481e+00
7.173526300694472e-05	2.025711e+00
7.527220222877918e-05	2.054270e+00
7.694322359531712e-05	2.050210e+00
7.966115566136782e-05	1.978302e+00
8.404815857920805e-05	1.775747e+00
9.093195041748422e-05	1.175713e+00
1.008522423182789e-04	-1.193889e-01
1.082557816072066e-04	-1.234807e+00
1.130733164595141e-04	-1.771147e+00
1.155356226930728e-04	-1.810757e+00
1.177934165600738e-04	-1.821234e+00
1.206807642672584e-04	-1.830330e+00
1.236506455526303e-04	-1.832611e+00
1.259974546189791e-04	-1.833707e+00
1.281237636520587e-04	-1.831081e+00
1.315739049723972e-04	-1.824870e+00
1.370879576360556e-04	-1.768132e+00
1.421214661974046e-04	-1.204849e+00
1.446424097994302e-04	-7.809360e-01
1.471173882707762e-04	-4.551387e-01
1.502945608764990e-04	6.748596e-02
1.552212868556560e-04	7.000269e-01
1.632012143263664e-04	1.595437e+00
1.714539796773900e-04	1.990810e+00
1.751636219770491e-04	2.085424e+00
1.767664268862929e-04	2.025312e+00
1.793740283970507e-04	2.015715e+00
1.835878453346885e-04	1.778164e+00
1.895105966145508e-04	1.350136e+00
1.989162257520132e-04	1.388528e-01
2.089162257520132e-04	-1.302479e+00
2.188875921785081e-04	-1.826228e+00
2.230786437259103e-04	-1.832220e+00
2.257829372883281e-04	-1.833731e+00
2.277746729063636e-04	-1.831450e+00
2.310092334395248e-04	-1.826517e+00
2.361958724831028e-04	-1.788785e+00
2.398327953028961e-04	-1.529626e+00
2.421762754277969e-04	-1.149093e+00
2.444496415588921e-04	-8.547554e-01
2.466742888104777e-04	-4.762140e-01
2.488269444495213e-04	-1.932554e-01
2.530566088358330e-04	4.576452e-01
2.583337712031302e-04	1.078532e+00
2.678177949280313e-04	1.898784e+00
2.736788937194785e-04	2.033561e+00
2.760080163663136e-04	2.077566e+00
2.781409483742128e-04	2.005806e+00
2.816016787281421e-04	1.927235e+00
2.871317084372870e-04	1.526329e+00
2.955372700986496e-04	6.480851e-01
3.055372700986495e-04	-8.463566e-01
3.155372700986496e-04	-1.807384e+00
3.217047625201061e-04	-1.832222e+00
3.252604602301106e-04	-1.832448e+00
3.269241049144299e-04	-1.833530e+00
3.296301129111028e-04	-1.828134e+00
3.339984361349143e-04	-1.814560e+00
3.380445574777081e-04	-1.707867e+00
3.420800507008600e-04	-1.214756e+00
3.449205693398260e-04	-7.310361e-01
3.475725739860391e-04	-3.903602e-01
3.509386101135504e-04	1.689294e-01
3.565456451710763e-04	8.610819e-01
3.655088348567861e-04	1.774063e+00
3.726250765590416e-04	2.010800e+00
3.756117533291270e-04	2.090646e+00
3.774960346397436e-04	2.009926e+00
3.805579184069013e-04	1.981698e+00
3.854795148920068e-04	1.648481e+00
3.930359974575714e-04	9.719462e-01
4.030359974575713e-04	-4.763664e-01
4.130359974575714e-04	-1.764539e+00
4.213649633039081e-04	-1.832026e+00
4.251291188964672e-04	-1.832189e+00
4.267102458018524e-04	-1.833879e+00
4.292827580610277e-04	-1.828513e+00
4.334413359572717e-04	-1.818018e+00
4.376951401419430e-04	-1.731131e+00
4.426219574154142e-04	-1.141978e+00
4.463293340019986e-04	-5.091969e-01
4.498014757167595e-04	-6.417124e-02
4.546107441508184e-04	6.854333e-01
4.636225857597346e-04	1.569051e+00
4.716777330894098e-04	2.060910e+00
4.752500482019998e-04	2.024829e+00
4.769071516575907e-04	2.086365e+00
4.796025846749885e-04	1.950511e+00
4.839543339007063e-04	1.817618e+00
4.902437784685692e-04	1.219762e+00
4.999230272627297e-04	5.244989e-02
5.099230272627297e-04	-1.494938e+00
5.195415297721880e-04	-1.825553e+00
5.244043461976606e-04	-1.834500e+00
5.262785191541179e-04	-1.831637e+00
5.285809727165646e-04	-1.832193e+00
5.323120280675457e-04	-1.819327e+00
5.382463854396117e-04	-1.729461e+00
5.471411677231271e-04	-3.892899e-01
5.544910797049096e-04	5.980025e-01
5.611882339348565e-04	1.431260e+00
5.703174405401080e-04	1.949843e+00
5.747173166071622e-04	2.096825e+00
5.763949224825951e-04	2.021728e+00
5.787702564401135e-04	2.046074e+00
5.826170840194935e-04	1.825683e+00
5.881461734243086e-04	1.492406e+00
5.969984225485488e-04	4.026598e-01
6.069984225485489e-04	-1.011113e+00
6.169984225485489e-04	-1.819513e+00
6.223539147883905e-04	-1.831142e+00
6.255088502502564e-04	-1.833943e+00
6.273285158245168e-04	-1.831435e+00
6.302863515851003e-04	-1.828489e+00
6.350471262431333e-04	-1.802289e+00
6.394987755430428e-04	-1.575512e+00
6.429382315355607e-04	-1.028564e+00
6.463652995412983e-04	-5.662410e-01
6.501918617570896e-04	5.901745e-02
6.538044153074690e-04	5.162487e-01
6.610295224082277e-04	1.408298e+00
6.702228177056399e-04	1.956084e+00
6.746795407834915e-04	2.088845e+00
6.763808776425850e-04	2.031035e+00
6.787474204997749e-04	2.039080e+00
6.825802981412789e-04	1.836651e+00
6.881301377519119e-04	1.486515e+00
6.969755537306660e-04	4.146709e-01
7.069755537306660e-04	-1.014474e+00
7.169755537306660e-04	-1.818916e+00
7.213711523423247e-04	-1.830124e+00
7.251315200623769e-04	-1.833707e+00
7.267141556142207e-04	-1.832140e+00
7.292891102787413e-04	-1.830154e+00
7.334515355443795e-04	-1.815009e+00
7.377522483751159e-04	-1.748208e+00
7.434021292285372e-04	-9.788881e-01
7.447498401038569e-04	-7.894822e-01
7.460561227289860e-04	-5.800154e-01
7.474565149655046e-04	-3.797243e-01
7.498663457341017e-04	-8.291665e-03
7.525529943252789e-04	3.662033e-01
7.573166443042635e-04	9.920719e-01
7.647682118099769e-04	1.690089e+00
7.722632594885859e-04	2.042879e+00
7.754743427701948e-04	2.057553e+00
7.772723370015618e-04	2.051227e+00
7.801952426651926e-04	1.963703e+00
7.849018476279115e-04	1.725389e+00
7.922296958410557e-04	1.035996e+00
8.022296958410557e-04	-3.181750e-01
8.077044126191179e-04	-1.148774e+00
8.118125732115694e-04	-1.689355e+00
8.143943541639482e-04	-1.798508e+00
8.164638469914257e-04	-1.814872e+00
8.186119934005634e-04	-1.824736e+00
8.205636184350611e-04	-1.829067e+00
8.244668685040567e-04	-1.833302e+00
8.263017822600662e-04	-1.832663e+00
8.286188044640718e-04	-1.830863e+00
8.323730247288065e-04	-1.820668e+00
8.361062495212055e-04	-1.792012e+00
8.381010746995829e-04	-1.715185e+00
8.407149858024252e-04	-1.388666e+00
8.416021894383745e-04	-1.235510e+00
8.424459784001282e-04	-1.136909e+00
8.432992666115311e-04	-9.888605e-01
8.440750222269589e-04	-8.938395e-01
8.449375762346589e-04	-7.447674e-01
8.458205846161667e-04	-6.295524e-01
8.468026338873513e-04	-4.634937e-01
8.479808685980932e-04	-3.022391e-01
8.494169295591106e-04	-7.153276e-02
8.512817796171027e-04	1.850175e-01
8.538366370585558e-04	5.559327e-01
8.574389076982466e-04	9.938783e-01
8.632493550303597e-04	1.588045e+00
8.714797798927525e-04	2.012867e+00
8.751736092414040e-04	2.072075e+00
8.767826889816441e-04	2.046004e+00
8.794004448200272e-04	2.003939e+00
8.836302330499649e-04	1.796405e+00
8.901533948569271e-04	1.275250e+00
8.997998393990007e-04	3.191835e-02
9.097998393990007e-04	-1.433264e+00
9.132360304479292e-04	-1.775303e+00
9.149821601395160e-04	-1.804896e+00
9.171013047524499e-04	-1.818078e+00
9.190923043265857e-04	-1.826179e+00
9.221363036837700e-04	-1.831316e+00
9.254259239675672e-04	-1.833348e+00
9.271935079465564e-04	-1.831972e+00
9.300673705699837e-04	-1.828293e+00
9.346977710992262e-04	-1.806606e+00
9.379473512674126e-04	-1.732357e+00
9.396197984382334e-04	-1.536008e+00
9.403462404154802e-04	-1.426292e+00
9.407775447716527e-04	-1.366164e+00
9.410269021250848e-04	-1.328811e+00
9.412892812638944e-04	-1.292498e+00
9.415428266376785e-04	-1.255219e+00
9.417927976892982e-04	-1.219792e+00
9.422927397925375e-04	-1.146614e+00
9.428784074550796e-04	-1.061114e+00
9.440497427801638e-04	-8.864964e-01
9.458972228913917e-04	-6.083544e-01
9.495921831138472e-04	-5.245540e-02
9.548064898344753e-04	6.769500e-01
9.648064898344753e-04	1.700040e+00
9.722822706317801e-04	2.038731e+00
9.754815838049089e-04	2.064619e+00
9.772841256610520e-04	2.046768e+00
9.802143625998187e-04	1.969954e+00
9.849323442773887e-04	1.719131e+00
9.922757530143702e-04	1.037681e+00
1.002275753014370e-03	-3.286664e-01
1.008407823472957e-03	-1.243251e+00
1.011765017409907e-03	-1.685023e+00
1.013820361936320e-03	-1.789317e+00
1.015481528371361e-03	-1.808373e+00
1.017248790052652e-03	-1.819225e+00
1.018913186127922e-03	-1.825250e+00
1.022241978278462e-03	-1.831687e+00
1.025466234207037e-03	-1.833030e+00
1.027259135902050e-03	-1.832213e+00
1.030173830978763e-03	-1.827646e+00
1.034867690099555e-03	-1.805725e+00
1.038027164305386e-03	-1.721344e+00
1.041187227019744e-03	-1.316230e+00
1.042158857577055e-03	-1.155527e+00
1.043107452648796e-03	-1.035360e+00
1.044193684063940e-03	-8.554032e-01
1.045250266605328e-03	-7.134914e-01
1.046547879902399e-03	-5.006221e-01
1.048033897222787e-03	-2.922065e-01
1.049911110485118e-03	2.949120e-03
1.052413768125586e-03	3.472064e-01
1.056037593782016e-03	8.419414e-01
1.061704652739036e-03	1.440652e+00
1.070620109465835e-03	2.005526e+00
1.074837471281484e-03	2.058156e+00
1.076439589312191e-03	2.066136e+00
1.078842877057409e-03	2.006686e+00
1.082734034609423e-03	1.862939e+00
1.088904465036157e-03	1.385943e+00
1.098071196619901e-03	2.964919e-01
1.108071196619901e-03	-1.200989e+00
1.116036873969217e-03	-1.811272e+00
1.119633103594507e-03	-1.827831e+00
1.123162676240932e-03	-1.831877e+00
1.125814538351953e-03	-1.833497e+00
1.127826104501250e-03	-1.830990e+00
1.131092481496479e-03	-1.825926e+00
1.136327691871854e-03	-1.784634e+00
1.140275320845912e-03	-1.461610e+00
1.142661361716574e-03	-1.064224e+00
1.144891398276565e-03	-7.843761e-01
1.148519154347915e-03	-1.846411e-01
1.151821499585984e-03	2.465525e-01
1.158426190062123e-03	1.142325e+00
1.168426190062123e-03	1.887727e+00
1.173940188035502e-03	2.088512e+00
1.176105595516672e-03	2.036882e+00
1.178299703104006e-03	2.053608e+00
1.181858146641722e-03	1.876552e+00
1.187535125091714e-03	1.542768e+00
1.196121781337330e-03	5.346043e-01
1.206121781337330e-03	-8.828295e-01
1.216121781337330e-03	-1.813938e+00
1.220559599793590e-03	-1.828540e+00
1.224676173544450e-03	-1.833536e+00
1.226379625668850e-03	-1.832156e+00
1.228745384844047e-03	-1.830841e+00
1.232577018717862e-03	-1.819085e+00
1.238172432071800e-03	-1.716315e+00
1.243621274225770e-03	-9.393931e-01
1.245456841371224e-03	-6.801007e-01
1.247178153765550e-03	-4.034937e-01
1.248914824100532e-03	-1.583389e-01
1.252106666710716e-03	3.212696e-01
1.256005280084197e-03	8.242506e-01
1.262705856181077e-03	1.545819e+00
1.271184875576443e-03	2.007864e+00
1.275059097850630e-03	2.074943e+00
1.276596230039976e-03	2.050851e+00
1.279097490384317e-03	2.015773e+00
1.283143672804754e-03	1.827587e+00
1.289359962453551e-03	1.357951e+00
1.298707278829767e-03	1.935973e-01
1.308707278829767e-03	-1.276343e+00
1.312150141853521e-03	-1.723259e+00
1.314234134871975e-03	-1.795281e+00
1.316744189846524e-03	-1.816421e+00
1.318590786122111e-03	-1.824198e+00
1.320976310957942e-03	-1.829788e+00
1.324977623717087e-03	-1.833019e+00
1.326491683145658e-03	-1.832602e+00
1.328927563708435e-03	-1.830069e+00
1.332870353787343e-03	-1.818438e+00
1.335672853568479e-03	-1.796831e+00
1.338139928884688e-03	-1.710495e+00
1.340554925445678e-03	-1.403295e+00
1.341310655998350e-03	-1.275569e+00
1.342047933425982e-03	-1.186975e+00
1.342621193444927e-03	-1.087306e+00
1.343173757050183e-03	-1.020067e+00
1.343711798788529e-03	-9.273114e-01
1.344273276207639e-03	-8.548466e-01
1.344918041437371e-03	-7.473090e-01
1.345668616983466e-03	-6.437287e-01
1.346628049860318e-03	-4.892683e-01
1.347879853154172e-03	-3.091100e-01
1.349664257263330e-03	-3.421389e-02
1.352230254795661e-03	3.274901e-01
1.356440795809122e-03	8.905557e-01
1.363006770930438e-03	1.559796e+00
1.371349140118328e-03	2.024867e+00
1.375122978405193e-03	2.063641e+00
1.376700247247147e-03	2.061894e+00
1.379266513254364e-03	1.999945e+00
1.383415250178136e-03	1.823317e+00
1.389959757969092e-03	1.287621e+00
1.399535040026961e-03	8.585615e-02
1.409535040026961e-03	-1.402371e+00
1.416368881129703e-03	-1.813380e+00
1.419332185819576e-03	-1.826846e+00
1.422400298511310e-03	-1.831226e+00
1.425526485099972e-03	-1.833347e+00
1.427357225115886e-03	-1.831441e+00
1.430332904359676e-03	-1.827666e+00
1.435121316286122e-03	-1.801597e+00
1.438612557102740e-03	-1.670530e+00
1.442170724412653e-03	-1.149741e+00
1.443510945926944e-03	-9.718312e-01
1.444771920271920e-03	-7.643028e-01
1.445928168545969e-03	-6.075557e-01
1.447707525790394e-03	-3.212255e-01
1.449643316425139e-03	-4.910609e-02
1.452366938797373e-03	3.600312e-01
1.456379592609539e-03	8.713495e-01
1.462738743622222e-03	1.550611e+00
1.471202948860599e-03	2.009101e+00
1.475066138527892e-03	2.076832e+00
1.476607694470956e-03	2.051481e+00
1.479116121670972e-03	2.017121e+00
1.483173622903775e-03	1.826698e+00
1.489189328442872e-03	1.376567e+00
1.498469740952288e-03	2.286934e-01
1.508469740952288e-03	-1.239998e+00
1.512026187416349e-03	-1.712289e+00
1.514281838741050e-03	-1.795342e+00
1.516974554617013e-03	-1.817642e+00
1.519044706084632e-03	-1.825398e+00
1.521399817249072e-03	-1.830453e+00
1.525142636759241e-03	-1.832871e+00
1.526732256878510e-03	-1.832446e+00
1.529318518303046e-03	-1.829172e+00
1.533498749690732e-03	-1.815178e+00
1.536166927031739e-03	-1.789088e+00
1.538012275173857e-03	-1.721830e+00
1.540547145102092e-03	-1.400733e+00
1.541205428721837e-03	-1.290322e+00
1.541849623250197e-03	-1.212162e+00
1.542320653495051e-03	-1.131019e+00
1.542769428051646e-03	-1.076220e+00
1.543222765871061e-03	-9.997016e-01
1.543687302168019e-03	-9.390717e-01
1.544241110814146e-03	-8.487318e-01
1.544895400258291e-03	-7.572256e-01
1.545760420778012e-03	-6.201500e-01
1.546927208096824e-03	-4.497173e-01
1.548677580611134e-03	-1.803966e-01
1.551274153135443e-03	1.947879e-01
1.555989002149133e-03	8.351921e-01
1.563338650040855e-03	1.589696e+00
1.571527473192036e-03	2.029366e+00
1.575192056171491e-03	2.066189e+00
1.576812725694310e-03	2.060619e+00
1.579449233888372e-03	1.996945e+00
1.583708500043026e-03	1.805888e+00
1.590411235196657e-03	1.243868e+00
1.600150563632262e-03	-3.715285e-03
1.610150563632262e-03	-1.483407e+00
1.619684766778758e-03	-1.826745e+00
1.623558953183124e-03	-1.832791e+00
1.625963152958059e-03	-1.832430e+00
1.628067950496504e-03	-1.831378e+00
1.631483684754965e-03	-1.823412e+00
1.636945753516807e-03	-1.773818e+00
1.638917193769947e-03	-1.619451e+00
1.640097247057787e-03	-1.460374e+00
1.640670163344845e-03	-1.370767e+00
1.641237429229423e-03	-1.294490e+00
1.641489378961584e-03	-1.254843e+00
1.641732028309257e-03	-1.222485e+00
1.642038396346515e-03	-1.176162e+00
1.642344193221436e-03	-1.133193e+00
1.642843009376033e-03	-1.058701e+00
1.643504232616939e-03	-9.619936e-01
1.644792045868377e-03	-7.680122e-01
1.646663684851933e-03	-4.861969e-01
1.650406962819044e-03	7.362650e-02
1.656297155719379e-03	8.705734e-01
1.666297155719379e-03	1.803668e+00
1.672996855753916e-03	2.055040e+00
1.675752148075065e-03	2.068449e+00
1.677724560754928e-03	2.043380e+00
1.680928103630834e-03	1.947143e+00
1.686067310182906e-03	1.640944e+00
1.693974079704759e-03	8.404531e-01
1.703974079704759e-03	-5.790684e-01
1.710167499119677e-03	-1.481083e+00
1.713665385341490e-03	-1.782804e+00
1.715268590664884e-03	-1.807213e+00
1.717142388343430e-03	-1.817517e+00
1.719254140348999e-03	-1.826452e+00
